label,precision,recall,f1,support,experiment,report_type
"C10.8       0.63      0.92      0.75        13
       C32.0       0.34      0.91      0.50        11
       C02.1       0.42      1.00      0.59         8
       C13.8       0.25      0.50      0.33         8
       C32.8       0.17      0.33      0.22         6

   micro avg       0.38      0.78      0.51        46
   macro avg       0.36      0.73      0.48        46
weighted avg       0.40      0.78      0.52        46
 samples avg",0.39,0.78,0.5,46,bert_base__real__top5,report
